LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID12369,12369,54,43.31705093383789,138.31136706428123,101.79341195784053,0.0,2355.565570831299,662,1.3325307603088117,1,,1285.3755656108597,1169.0,563.0,2981.0,284068.0,462.8630851364849,659.5158371040724,624.0,525.0,1434.0,145753.0,128.96442769881327,0.23319877353435042,1.0502692920876375,-0.22159031810211263,-2.9115740576292195
ID16465,16465,54,-1.0,142.84965469566666,98.26049514639863,0.0,3003.1681900024414,844,0.9173455633626398,1,,4076.6494845360826,4151.0,1203.0,10779.0,395435.0,2156.421022402422,738.7422680412371,693.0,545.0,1134.0,71658.0,126.09811642382189,0.39854276013662343,1.0774546142403483,-0.0024454214290584677,-0.028723105406694444
ID12372,12372,54,45.32168197631836,138.49095024778077,101.73098151617903,0.0,2359.123826980591,663,1.3325307603088117,1,,1266.4570135746606,1139.0,548.0,3314.0,279887.0,509.6095869372097,696.10407239819,643.0,532.0,1759.0,153839.0,190.02345078167735,0.2370659972131424,0.952487438087628,-0.21512950808772544,-2.0081629593171204
ID16468,16468,54,-1.0,144.03898727336295,97.82801057269089,0.0,3031.6342391967773,852,0.9173455633626398,1,,4124.40206185567,4093.0,1194.0,11019.0,400067.0,1963.34563871954,768.7835051546392,767.0,581.0,993.0,74572.0,100.7082447390443,0.4350111662756759,1.2736184842391727,0.03897494242842831,0.5727293433868422
ID14421,14421,54,11.416431427001953,143.3519185246153,96.47380722791118,0.0,5383.641553878784,1513,1.055740629011364,1,,1436.3798449612402,1440.0,769.0,2194.0,185293.0,384.75652191106616,660.1007751937984,638.0,530.0,938.0,85153.0,94.3597541461368,0.22243427615024355,1.3585933994096704,0.05753584086521358,0.7611965431874747
ID12375,12375,54,45.04340362548828,138.7036982698713,101.6192035506021,0.0,2362.682083129883,664,1.3325307603088117,1,,1280.1628959276018,1135.0,557.0,2855.0,282916.0,491.6548592427721,716.0407239819004,635.0,521.0,2376.0,158245.0,247.92620450342366,0.2377047158165604,1.0001281411597025,-0.21711564379917825,-1.6019124937769673
ID16471,16471,54,-1.0,144.601217219183,97.59014405715162,0.0,3056.5420322418213,859,0.9173455633626398,1,,4589.381443298969,4499.0,1363.0,9156.0,445170.0,1790.3805487201303,787.6288659793814,772.0,574.0,1176.0,76400.0,104.85131532194657,0.5227498527623066,1.7599654937948093,0.04211632094661761,0.6071723220752008
ID12378,12378,54,46.99488830566406,138.95466057486527,101.53320292814593,0.0,2366.240339279175,665,1.3325307603088117,1,,1282.3529411764705,1147.0,563.0,3292.0,283400.0,527.9608132436115,770.0678733031674,660.0,532.0,3071.0,170185.0,332.92665027477733,0.24551843519641084,0.9575684449558969,-0.19815717148103842,-1.1432230833645782
ID16474,16474,54,-1.0,143.99573881599215,97.82801057269089,0.0,3088.566337585449,868,0.9173455633626398,1,,4647.701030927835,4648.0,1403.0,10090.0,450827.0,1894.1226815080097,828.1649484536083,809.0,595.0,1181.0,80332.0,108.9712959541383,0.5092425277393209,1.6558679703964507,0.06366403400544751,0.9097549020390965
ID14426,14426,54,10.21810531616211,143.94984950182734,96.55481411847265,0.0,5387.199810028076,1514,1.055740629011364,1,,1384.6666666666667,1318.0,794.0,2214.0,178622.0,392.2420994530462,655.6279069767442,633.0,532.0,938.0,84576.0,84.71118854741844,0.19452417027614355,1.1497400455081621,0.05355769287891724,0.7868830484391003
